School_code,School_name,development_region,Eco_Belt,Zone,District,VDC,Address,Ward_No,Locality,ECD,PRIMARY,LSEC,SEC,HSEC
670190011,Jana Prakash Uchha Uchha Ma V,Far-western,Mountain,Seti,Bajura,Kolti,Gauripakha,2,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
670190012,Sujan Ebs,Far-western,Mountain,Seti,Bajura,Kolti,Bazar,,Rural,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
670190013,Hatemalo Srijanshil Ebs,Far-western,Mountain,Seti,Bajura,Kolti,Kolti,1,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,
670190014,Seti Karnali Ebs,Far-western,Mountain,Seti,Bajura,Kolti,Kolti,2,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,
670210001,Bajura Rainbow Ebs,Far-western,Mountain,Seti,Bajura,Kuldevmandu,Thulichaur,1,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,
670210010,Bhanodaya Uchha Ma V,Far-western,Mountain,Seti,Bajura,Kuldevmandu,Kotwada,9,Rural,,,Community_aided,Community_aided,Community_Teacher_aided
670210014,Minmar Ebs,Far-western,Mountain,Seti,Bajura,Kuldevmandu,Phalasain,8,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,
670220001,Manakot Ma V,Far-western,Mountain,Seti,Bajura,Manakot,Manakot,6,Urban,Community_aided,Community_Managed,Community_Unaided,Community_Unaided,
680010004,Bhawani Ma V,Far-western,Mountain,Seti,Bajhang,Banjh,Thuladada,9,Urban,,Community_Managed,Community_Teacher_aided,Community_Unaided,
680010006,Ratna Ma V,Far-western,Mountain,Seti,Bajhang,Banjh,Pauta,3,Urban,Community_aided,Community_aided,Community_aided,Community_Managed,
680010007,Jagan Nath Uchha Ma V,Far-western,Mountain,Seti,Bajhang,Banjh,Sainsu,6,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,Community_Unaided
680010008,Sikshyodaya Ma V,Far-western,Mountain,Seti,Bajhang,Banjh,Bagthala,8,Urban,Community_Managed,Community_Managed,Community_Managed,Community_Teacher_aided,Community_Teacher_aided
680010010,Kedar Delight Ebs,Far-western,Mountain,Seti,Bajhang,Banjh,Bagthala,8,Urban,Institutional_Private_Trust,Institutional_Private_Trust,,,
680020005,Bhairab Uchha Uchha Ma V,Far-western,Mountain,Seti,Bajhang,Bhairabnath,Jhota,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Managed
680020006,Kailash Ma V,Far-western,Mountain,Seti,Bajhang,Bhairabnath,Lotu,9,Urban,,Community_aided,Community_Teacher_aided,Community_Teacher_aided,
680030005,Surma Bhawani Ma V,Far-western,Mountain,Seti,Bajhang,Bhamchaur,Kadachaur,1,Urban,,Community_aided,Community_Teacher_aided,Community_Unaided,
680030006,Chandrodaya Ma V,Far-western,Mountain,Seti,Bajhang,Bhamchaur,Bhadsain,3,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
680040004,Kul Mastajan Uchha Uchha Ma V,Far-western,Mountain,Seti,Bajhang,Bhatekhola,Bhatekhola,6,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
680050006,Chandodaya Ma V,Far-western,Mountain,Seti,Bajhang,Byasi,Khatoda,8,Urban,,Community_aided,Community_Teacher_aided,Community_Teacher_aided,
680050007,Shanti Uchha Uchha Ma V,Far-western,Mountain,Seti,Bajhang,Byasi,Byasi,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
680060004,Satyabadi Uchha Uchha Ma V,Far-western,Mountain,Seti,Bajhang,Chainpur,Bhopur,8,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
680060010,Merigold Ebs,Far-western,Mountain,Seti,Bajhang,Chainpur,Chainpur,1,Urban,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,,
680060018,Balbikash Ebs,Far-western,Mountain,Seti,Bajhang,Chainpur,Chainpur,1,Urban,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,,
680070001,Chaudhari Ma V,Far-western,Mountain,Seti,Bajhang,Chaudhari,Chaudhar,7,Rural,,,Community_aided,Community_aided,Community_Teacher_aided
680070010,Bathapala Ebs,Far-western,Mountain,Seti,Bajhang,Chaudhari,Chaudhari,7,Urban,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,,
680080001,Mahendra Ma V,Far-western,Mountain,Seti,Bajhang,Dahabagar,Gaurijyawan,9,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Managed,Community_Teacher_aided
680080011,Chandra Ma V,Far-western,Mountain,Seti,Bajhang,Dahabagar,Giroun,6,Urban,Community_aided,Community_Managed,Community_aided,Community_Teacher_aided,
680090005,Sarada Ma V,Far-western,Mountain,Seti,Bajhang,Dangaji,Dangaji,6,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
680100007,Himalaya Ma V,Far-western,Mountain,Seti,Bajhang,Dantola,Dantola,7,Urban,Community_aided,Community_aided,Community_Managed,Community_Managed,
680110005,Daulichour Ma V,Far-western,Mountain,Seti,Bajhang,Daulichaur,Daulichour,1,Urban,Community_aided,Community_aided,Community_Managed,Community_Teacher_aided,
680110006,Adhabagar Ma V,Far-western,Mountain,Seti,Bajhang,Daulichaur,Daulichour,8,Urban,Community_aided,Community_Managed,Community_Managed,Community_Unaided,
680120006,Deveshwori Uchha Ma V,Far-western,Mountain,Seti,Bajhang,Deulekh,Deulakh,1,Urban,,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided
680130001,Shiva Ma V,Far-western,Mountain,Seti,Bajhang,Deulikot,Patal,5,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,
680130004,Sitaram Ma V,Far-western,Mountain,Seti,Bajhang,Deulikot,Daud,8,Urban,,Community_aided,Community_Managed,Community_Teacher_aided,
680130008,Kedar Uchha Uchha Ma V,Far-western,Mountain,Seti,Bajhang,Deulikot,Deulikot,1,Urban,,Community_aided,Community_aided,Community_aided,Community_Unaided
680150004,Maheshwori Uchha Ma V,Far-western,Mountain,Seti,Bajhang,Gadaraya,Gadaraya,5,Urban,,Community_aided,Community_aided,Community_Managed,Community_Unaided
680160003,Pandu Ma V,Far-western,Mountain,Seti,Bajhang,Hemantabada,Rajkot,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
680170003,Banichour Uchha Ma V,Far-western,Mountain,Seti,Bajhang,Kadel,Bannichaur,4,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
680170004,Satyabadi Uchha Ma V,Far-western,Mountain,Seti,Bajhang,Kadel,Jayaprithivnager,7,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
690010006,Rastriya Ma V,Far-western,Hill,Seti,Achham,Babala,Bhedamare,9,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
690020003,Surya Chandra Ma V,Far-western,Hill,Seti,Achham,Baijinath,Pipalerukh,5,Rural,Community_aided,Community_aided,Community_aided,Community_Unaided,Community_Unaided
690030002,Parwati Ma V,Far-western,Hill,Seti,Achham,Bannatoli,Bannatoli,6,Urban,,Community_aided,Community_Unaided,Community_Unaided,
690040005,Saraswati Ma V,Far-western,Hill,Seti,Achham,Baradadivi,(dewal),1,Rural,Community_aided,Community_aided,Community_aided,Community_Managed,Community_Teacher_aided
690050003,Shishur Sudhar Ma Vi,Far-western,Hill,Seti,Achham,Basti,Basti,9,Urban,,Community_aided,Community_aided,Community_Teacher_aided,
690060001,Nawadurga Ma V,Far-western,Hill,Seti,Achham,Batulasen,Chadena,4,Urban,Community_aided,Community_aided,Community_Unaided,Community_Unaided,
690060004,Saraswati U Ma V,Far-western,Hill,Seti,Achham,Batulasen,Jhatanta,7,Urban,Community_aided,Community_aided,Community_aided,Community_Unaided,Community_Unaided
690070001,Nepal Rastriya Ma V,Far-western,Hill,Seti,Achham,Bayala,Salghari,2,Urban,Community_aided,Community_aided,Community_aided,Community_Unaided,
690090001,Basundhara U Ma V,Far-western,Hill,Seti,Achham,Bhairabsthan,Thalpata,2,Urban,,Community_aided,Community_aided,Community_aided,Community_Managed
690090003,Bhairab Ma V,Far-western,Hill,Seti,Achham,Bhairabsthan,Lakandra,8,Urban,,Community_aided,Community_Unaided,Community_Unaided,
690090004,Bindhybasini Ma Vi,Far-western,Hill,Seti,Achham,Bhairabsthan,Aami,7,Urban,,Community_aided,Institutional_Private_Trust,Institutional_Private_Trust,
690100005,Purna Chandra Ma V,Far-western,Hill,Seti,Achham,Bhatakatiya,Mastamandu,5,Rural,Community_aided,Community_aided,Community_aided,Community_Unaided,Community_Unaided
690110003,Sisibodhani Ma V,Far-western,Hill,Seti,Achham,Muli,Bhandarigaun,4,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
690120003,Bidya Mandir Uchha Uchha Ma V,Far-western,Hill,Seti,Achham,Binayak,Pablibhanjang,7,Rural,,Community_aided,Community_aided,Community_aided,Community_Unaided
690130004,Janata Uchha Ma V,Far-western,Hill,Seti,Achham,Binadhyawasini,Mellekh,7,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
690150004,Budhakot Ma V,Far-western,Hill,Seti,Achham,Bhudhakot,Budakot,5,Urban,,Community_aided,Community_Unaided,Community_Unaided,
690160002,Pashupati U Ma V,Far-western,Hill,Seti,Achham,Chalsa,Sunpipal,6,Urban,,Community_aided,Community_aided,Community_aided,Community_aided
690170004,Mahendra Uchha Uchha Ma V,Far-western,Hill,Seti,Achham,Chandika,,4,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
690180001,Nepal Rastriya Ma V,Far-western,Hill,Seti,Achham,Chaphamandau,Sajegada,6,Rural,,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided
690190002,Bindewasini Ma V,Far-western,Hill,Seti,Achham,Darna,Majhathana,7,Urban,Community_aided,Community_aided,Community_aided,Community_Unaided,
690190003,Asrya Ma V,Far-western,Hill,Seti,Achham,Darna,Kotbada,4,Rural,Community_aided,Community_aided,Community_aided,Community_Managed,
690200001,Hansbahini Ma V,Far-western,Hill,Seti,Achham,Devisthan,Dandagaun,4,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
690220002,Jalpa Devi Uchha Uchha Ma V,Far-western,Hill,Seti,Achham,Dhaku,Barapate,8,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
690230004,Siddheshwori Uchha Uchha Ma V,Far-western,Hill,Seti,Achham,Dhamali,Tosikot,3,Urban,,Community_aided,Community_aided,Community_aided,Community_aided
690240001,Bidya Probodhi Ma V,Far-western,Hill,Seti,Achham,Ghodasen,Syaulekhad,5,Rural,,Community_aided,Community_aided,Community_aided,Community_Managed
690250004,Betalmandu Ma V,Far-western,Hill,Seti,Achham,Ghughurkot,Betaljhad,4,Rural,,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
690260001,Malika Ma V,Far-western,Hill,Seti,Achham,Dhungachalna,Timu,2,Urban,,Community_aided,Community_aided,Community_aided,
700010001,Bhairab Ma V,Far-western,Hill,Seti,Doti,Kakani,Tandegada,2,Urban,Institutional_Private_Trust,Institutional_Private_Trust,,,
700020001,Siddheshwor Ma V,Far-western,Hill,Seti,Doti,Banlek,Banedungrisain,1,Rural,,Community_aided,Community_aided,Community_aided,Community_aided
700030013,Duraga Ma V,Far-western,Hill,Seti,Doti,Barchhen,Dewali,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
700030014,Laxmi Ma V,Far-western,Hill,Seti,Doti,Barchhen,Risedi,7,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
700030015,Barchhen Uchha Uchha Ma V,Far-western,Hill,Seti,Doti,Barchhen,Dada,3,Urban,,Community_aided,Community_aided,Community_aided,Community_aided
700040001,Basudevi Ma V,Far-western,Hill,Seti,Doti,Basudevi,Jhingabasti,7,Urban,,Community_aided,Community_aided,Community_aided,
700050006,Bhumiraj Ma V,Far-western,Hill,Seti,Doti,Bhumirajmadau,Salena,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
700050007,Nawa Deep Pra Ebs,Far-western,Hill,Seti,Doti,Bhumirajmadau,Dodar,6,Urban,,Community_aided,,,
700060004,Khatyadi Uchha Uchha Ma V,Far-western,Hill,Seti,Doti,Chautara,Bhatigaon,4,Urban,,Community_aided,Community_aided,Community_aided,Community_aided
700080006,Rampur Uchha Ma V,Far-western,Hill,Seti,Doti,Chhatiwan,Budar,4,Urban,Community_aided,Community_aided,,,
700080010,Rampur Uchha Ma V,Far-western,Hill,Seti,Doti,Chhatiwan,Chhtiwan,4,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
700080014,The Rising Land Ebs,Far-western,Hill,Seti,Doti,Chhatiwan,Chhatiwan,4,Urban,Institutional_Private_Trust,Institutional_Private_Trust,,,
700110006,Birendra Ma V,Far-western,Hill,Seti,Doti,Ghangal,Ghangal,9,Urban,,Community_aided,Community_aided,Community_aided,Community_aided
700130011,Khptad Ebs,Far-western,Hill,Seti,Doti,N.p,P,9,Urban,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,
700130021,Soo Jung Ebs,Far-western,Hill,Seti,Doti,N.p,Rajpur,7,Urban,,Community_aided,Community_aided,,
700130022,Maglek Ma V,Far-western,Hill,Seti,Doti,N.p,Tikha,11,Rural,,Community_Unaided,Community_Unaided,Community_Unaided,Community_Unaided
700130023,Dilpeshwor Uchha Uchha Ma V,Far-western,Hill,Seti,Doti,N.p,Dipayal,9,Urban,,Community_aided,Community_aided,Community_aided,Community_aided
700130024,Padma Public Ma V,Far-western,Hill,Seti,Doti,N.p,Shaileshwori,2,Rural,,Community_aided,Community_aided,Community_aided,Community_aided
700130036,Sugang Uchha Ebs,Far-western,Hill,Seti,Doti,N.p,Rajpur,7,Urban,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust
700130042,Sahid Ismriti Aabashiya Ma Vi Rajpur,Far-western,Hill,Seti,Doti,N.p,Rajpur,7,Urban,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,
700140001,Jhime Malika Uchha Ma V,Far-western,Hill,Seti,Doti,Durgamadau,Wayal,6,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
700150005,Navodaya Ma V,Far-western,Hill,Seti,Doti,Gadasera,Gadsera,9,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
700150006,Mahakali Ma V,Far-western,Hill,Seti,Doti,Gadasera,Khateda,4,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
700160003,Mshtesowr Ma V,Far-western,Hill,Seti,Doti,Gaguda,Khan,6,Urban,,Community_aided,Community_aided,Community_aided,
700170002,Durga Ma V,Far-western,Hill,Seti,Doti,Gaihragau,Ganu,99,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
700170003,Durga Ma V,Far-western,Hill,Seti,Doti,Gaihragau,Gaun,9,Urban,,Community_aided,,,
700180001,Sishu Sudhar Ma V,Far-western,Hill,Seti,Doti,Ganjari,Ganjari,4,Rural,Community_aided,Community_aided,Community_aided,Community_aided,
700190004,Gauri Shankar Ma V,Far-western,Hill,Seti,Doti,Ghanteswor,Gaira,2,Urban,Community_aided,Community_aided,Community_aided,Community_Unaided,
700200004,Girichauka Ma V,Far-western,Hill,Seti,Doti,Girichauka,Girichauka,6,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
710010002,Jana Jagriti Uchha Uchha Ma V,Far-western,Terai,Seti,Kailali,Baliya,Chauri,6,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
710010003,Rastriya Ma V,Far-western,Terai,Seti,Kailali,Baliya,Bhalchur,9,Rural,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,Community_Unaided
710010008,Janata Ma V,Far-western,Terai,Seti,Kailali,Baliya,Chauripur,3,Rural,Community_Teacher_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,Community_Unaided
710010010,Dipendra Ma V,Far-western,Terai,Seti,Kailali,Baliya,Thapalipur,8,Urban,Community_Teacher_aided,Community_Teacher_aided,Community_Teacher_aided,Community_Teacher_aided,
710010011,Jana Se Ma V,Far-western,Terai,Seti,Kailali,Baliya,Ganeshpur,5,Rural,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided
710010013,Rastriya Ma V Thapapur,Far-western,Terai,Seti,Kailali,Baliya,Thapapur,7,Urban,,Community_aided,Community_aided,Community_aided,
710010014,Rastriya Uchha Uchha Ma V,Far-western,Terai,Seti,Kailali,Baliya,Bhotipur,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
710010016,Saraswati Ma V,Far-western,Terai,Seti,Kailali,Baliya,Bhuruwa,8,Urban,Community_Teacher_aided,Community_Teacher_aided,Community_Teacher_aided,Community_Unaided,
710010017,Bal Kalyan Ma V,Far-western,Terai,Seti,Kailali,Baliya,Buruba,8,Urban,Community_Teacher_aided,Community_Teacher_aided,Community_Teacher_aided,Community_Teacher_aided,
710020004,Ma V Bichaipur,Far-western,Terai,Seti,Kailali,Basauti,Bichaipur,5,Urban,Community_aided,Community_aided,Community_Managed,Community_Managed,Community_Teacher_aided
710020005,Shiva Shankar Ebs,Far-western,Terai,Seti,Kailali,Basauti,Basauti,3,Urban,Community_Teacher_aided,Community_Teacher_aided,,,
710030003,Rastriya Ma V,Far-western,Terai,Seti,Kailali,Beladevipur,Balmi,3,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided,
710030004,Thekraj Ma V,Far-western,Terai,Seti,Kailali,Beladevipur,Godhasuba,8,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,
710030005,Saraswoti Uchha Uchha Ma V,Far-western,Terai,Seti,Kailali,Beladevipur,Sehari,2,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided
710040001,Durga Ma V,Far-western,Terai,Seti,Kailali,Bhajani,Ghat,9,Urban,,Community_aided,Community_aided,Community_Teacher_aided,
710040002,Mahunyal Uchha Uchha Ma V,Far-western,Terai,Seti,Kailali,Bhajani,Danga,3,Urban,,Community_aided,Community_aided,Community_aided,Community_aided
710040007,Bhanu Memorial Ebs,Far-western,Terai,Seti,Kailali,Bhajani,Bhajani,3,Rural,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
710040009,Bhimsen Baba Ebs,Far-western,Terai,Seti,Kailali,Bhajani,Tol,3,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,
710040010,Saraswati Ebs,Far-western,Terai,Seti,Kailali,Bhajani,Nabalpur,5,Urban,Community_Teacher_aided,Community_Teacher_aided,,,
710040016,Madarland Ebs,Far-western,Terai,Seti,Kailali,Bhajani,Daga,3,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,
710040017,Bhajani Acadamy Ebs,Far-western,Terai,Seti,Kailali,Bhajani,Padariya,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,
710050002,Rastriya Ma V,Far-western,Terai,Seti,Kailali,Bouniya,Daharberiya,1,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided,
710050003,Raghu Nath Adarsha Uchha Uchha Ma V,Far-western,Terai,Seti,Kailali,Bouniya,Banaiya,6,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
710050004,Janata Ma V,Far-western,Terai,Seti,Kailali,Bouniya,Mainpokhari,2,Urban,Community_aided,Community_aided,Community_aided,Community_Unaided,
710060008,Rastriya Ma V,Far-western,Terai,Seti,Kailali,Chuha,Gapka,5,Urban,,Community_aided,Community_Teacher_aided,Community_Teacher_aided,
710060009,Rastriya Nav Jagriti Uchha Uchha Ma V,Far-western,Terai,Seti,Kailali,Chuha,Chuha,2,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
